loggingTime,loggingSample,locationTimestamp_since1970,locationLatitude,locationLongitude,locationAltitude,locationSpeed,locationCourse,locationVerticalAccuracy,locationHorizontalAccuracy,locationFloor,locationHeadingTimestamp_since1970,locationHeadingX,locationHeadingY,locationHeadingZ,locationTrueHeading,locationMagneticHeading,locationHeadingAccuracy,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ
2015-05-21 13:11:46.411,744,1432177906.271739,-33.88944444249746,151.1930494477518,25.39795,1.02,166.9921875,8,10,-9999,1432177906.392195,-1.42547607421875,-26.23912048339844,45.55482482910156,186.7908172607422,174.240234375,10,8242.414206666666,-0.0090789794921875,-0.017791748046875,-1.279464721679688,8242.379781666667,-0.1201477136305978,0.09390891899059212,-0.2476947540338718
2015-05-21 13:11:46.485,745,1432177906.271739,-33.88944444249746,151.1930494477518,25.39795,1.02,166.9921875,8,10,-9999,1432177906.468924,-1.14898681640625,-26.10133361816406,44.62599945068359,188.8321838378906,176.2816009521484,10,8242.472429666666,0.061065673828125,-0.12371826171875,-1.358322143554688,8242.479146666667,0.2478492173770964,0.2584533922055739,0.1613734473050244
2015-05-21 13:11:46.527,746,1432177906.271739,-33.88944444249746,151.1930494477518,25.39795,1.02,166.9921875,8,10,-9999,1432177906.508886,-1.909332275390625,-25.55015563964844,44.89138031005859,188.5471496582031,175.9965667724609,10,8242.530661666668,0.0743255615234375,0.06170654296875,-1.4520263671875,8242.512258666668,-0.05601559878818166,0.1141137895488053,-0.06701578567075395
2015-05-21 13:11:46.585,747,1432177906.271739,-33.88944444249746,151.1930494477518,25.39795,1.02,166.9921875,8,10,-9999,1432177906.547712,-2.35858154296875,-25.44681549072266,44.92455291748047,188.1732330322266,175.6226501464844,10,8242.588858666668,0.029632568359375,-0.0152435302734375,-0.9198150634765625,8242.578511666667,0.3948053758048678,-0.5464502956478328,-0.08510504105900817
2015-05-21 13:11:46.645,748,1432177906.271739,-33.88944444249746,151.1930494477518,25.39795,1.02,166.9921875,8,10,-9999,1432177906.626514,-1.771087646484375,-24.58559417724609,45.28944778442383,187.5590209960938,175.0084381103516,10,8242.647085666667,0.0697021484375,0.0941162109375,-1.073623657226562,8242.644734666666,-0.4077464744898899,0.005451490751392201,0.05542357807785704
2015-05-21 13:11:46.702,749,1432177906.271739,-33.88944444249746,151.1930494477518,25.39795,1.02,166.9921875,8,10,-9999,1432177906.666082,-1.07989501953125,-25.34346771240234,45.62117385864258,188.5216674804688,175.9710845947266,10,8242.705313666667,-0.0054473876953125,-0.0536651611328125,-0.7570648193359375,8242.710988666668,-0.09186733969893737,-0.1111962965746235,0.1382902322406536
2015-05-21 13:11:46.760,750,1432177906.271739,-33.88944444249746,151.1930494477518,25.39795,1.02,166.9921875,8,10,-9999,1432177906.745031,-1.5982666015625,-25.79129791259766,45.3226203918457,187.4293823242188,174.8787994384766,10,8242.763540666667,-0.0091400146484375,-0.1148681640625,-0.7321319580078125,8242.744100666667,0.1401621681708703,-0.02327815845616461,0.1702026252669641
2015-05-21 13:11:46.818,751,1432177906.271739,-33.88944444249746,151.1930494477518,25.39795,1.02,166.9921875,8,10,-9999,1432177906.784082,-1.667388916015625,-25.44681549072266,44.99089813232422,187.1049499511719,174.5543670654297,10,8242.821768666667,-0.018585205078125,-0.1489715576171875,-0.8036041259765625,8242.810338666668,0.2548184436337247,-0.01194907117896753,-0.1654201205813998
2015-05-21 13:11:46.884,752,1432177906.271739,-33.88944444249746,151.1930494477518,25.39795,1.02,166.9921875,8,10,-9999,1432177906.862851,-1.563690185546875,-24.51670074462891,46.15192413330078,186.9242706298828,174.3736877441406,10,8242.880004666667,-0.025390625,-0.0727691650390625,-1.065170288085938,8242.876576666667,-0.1312291269264175,-0.1662209331211866,-0.4603814565903249
2015-05-21 13:11:46.935,753,1432177906.271739,-33.88944444249746,151.1930494477518,25.39795,1.02,166.9921875,8,10,-9999,1432177906.902243,-0.97613525390625,-24.41335296630859,46.38413238525391,187.9730529785156,175.4224700927734,10,8242.938222666668,0.0697479248046875,-0.12628173828125,-1.332351684570312,8242.942800666668,-0.01330435385770885,0.1358555703721032,-0.2708536028732008
2015-05-21 13:11:46.993,754,1432177906.271739,-33.88944444249746,151.1930494477518,25.39795,1.02,166.9921875,8,10,-9999,1432177906.980947,-0.941558837890625,-25.89463043212891,45.82020568847656,189.3003997802734,176.7498168945312,10,8242.996434666667,-0.0346832275390625,0.1047821044921875,-1.45782470703125,8242.975918666667,-0.7039693499071855,0.1962374217674697,-0.5668498432817307
2015-05-21 13:11:47.051,755,1432177906.271739,-33.88944444249746,151.1930494477518,25.39795,1.02,166.9921875,8,10,-9999,1432177907.020791,-1.32171630859375,-26.96253204345703,45.65434265136719,189.7857055664062,177.2351226806641,10,8243.054677666667,-0.1905670166015625,0.0497894287109375,-0.931915283203125,8243.042165666668,0.3093285574576846,-0.2642945034244447,-0.2660362107773565
2015-05-21 13:11:47.124,756,1432177906.271739,-33.88944444249746,151.1930494477518,25.39795,1.02,166.9921875,8,10,-9999,1432177907.098953,-0.35400390625,-26.96253204345703,45.78703308105469,189.5857696533203,177.0351867675781,10,8243.112905666667,-0.11700439453125,0.08349609375,-1.09393310546875,8243.108418666667,-0.3386472978983669,-0.1670457141107842,-0.4216026353254631
2015-05-21 13:11:47.168,757,1432177906.271739,-33.88944444249746,151.1930494477518,25.39795,1.02,166.9921875,8,10,-9999,1432177907.139523,-0.1466064453125,-27.23811340332031,45.72068786621094,189.3192291259766,176.7686462402344,10,8243.171132666666,-0.084869384765625,-0.037200927734375,-0.79608154296875,8243.174642666667,0.2128193279787391,0.1711824022320043,-0.3858315881957368
2015-05-21 13:11:47.226,758,1432177906.271739,-33.88944444249746,151.1930494477518,25.39795,1.02,166.9921875,8,10,-9999,1432177907.217071,0.33721923828125,-26.82474517822266,45.4553108215332,190.0378265380859,177.4872436523438,10,8243.229330666667,0.015625,-0.1446533203125,-0.627197265625,8243.207753666667,0.4039442794015837,0.1844137854758449,-0.3607584591648588
2015-05-21 13:11:47.284,759,1432177907.247015,-33.88945776972351,151.1930541416176,25.56464,1.45,169.453125,8,10,-9999,1432177907.256748,0.060760498046875,-25.92909240722656,45.05724334716797,190.7054443359375,178.1548614501953,10,8243.287587666668,0.0093994140625,-0.12347412109375,-0.816925048828125,8243.274007666667,0.09716037236546986,-0.06456913957729815,-0.3402377377013622
2015-05-21 13:11:47.342,760,1432177907.247015,-33.88945776972351,151.1930541416176,25.56464,1.45,169.453125,8,10,-9999,1432177907.335361,0.02618408203125,-25.13677978515625,46.08557891845703,190.9585571289062,178.4079742431641,10,8243.345816666668,0.0672149658203125,-0.030181884765625,-1.270355224609375,8243.340230666667,0.1734554102223869,0.1586769967013192,-0.03378725843372628
2015-05-21 13:11:47.400,761,1432177907.247015,-33.88945776972351,151.1930541416176,25.56464,1.45,169.453125,8,10,-9999,1432177907.374846,0.06072998046875,-24.96453094482422,46.45047760009766,191.5008087158203,178.9502258300781,10,8243.404042666667,0.0972900390625,-0.1632843017578125,-1.158706665039062,8243.406460666667,0.2840309239469129,-0.1098199749232705,0.004751612016919377
2015-05-21 13:11:47.459,762,1432177907.247015,-33.88945776972351,151.1930541416176,25.56464,1.45,169.453125,8,10,-9999,1432177907.451759,0.30267333984375,-24.65448760986328,46.94806289672852,192.7426452636719,180.1920623779297,10,8243.462293291666,0.1743011474609375,0.1835174560546875,-1.581771850585938,8243.439618291668,-0.5784638887955663,-0.3087882020725075,-0.3847442195226575
2015-05-21 13:11:47.525,763,1432177907.247015,-33.88945776972351,151.1930541416176,25.56464,1.45,169.453125,8,10,-9999,1432177907.491108,-0.00836181640625,-24.27555847167969,47.31295776367188,191.5382690429688,178.9876861572266,10,8243.520527291666,-0.0252227783203125,-0.081939697265625,-0.7887725830078125,8243.505841291668,0.5842275020267158,-0.2566714711202018,0.2899804258221499
2015-05-21 13:11:47.575,764,1432177907.247015,-33.88945776972351,151.1930541416176,25.56464,1.45,169.453125,8,10,-9999,1432177907.570142,0.302703857421875,-23.89662933349609,46.74902725219727,190.7714538574219,178.2208709716797,10,8243.578749291668,0.0651702880859375,0.0108184814453125,-0.8729400634765625,8243.572095291667,-0.3674427271848487,-0.2189901385405617,-0.01079006347256504
2015-05-21 13:11:47.633,765,1432177907.247015,-33.88945776972351,151.1930541416176,25.56464,1.45,169.453125,8,10,-9999,1432177907.609002,0.75201416015625,-24.5511474609375,45.98606491088867,191.9675750732422,179.4169921875,10,8243.637006291667,0.039703369140625,0.0335845947265625,-0.9232635498046875,8243.638318291667,-0.1502843108420435,-0.05193590231428927,0.1730756434509416
2015-05-21 13:11:47.692,766,1432177907.247015,-33.88945776972351,151.1930541416176,25.56464,1.45,169.453125,8,10,-9999,1432177907.688281,0.821075439453125,-25.24009704589844,46.31778717041016,191.6589965820312,179.1084136962891,10,8243.695233291668,-0.0040740966796875,-0.0886383056640625,-0.7267913818359375,8243.671460291667,0.2854700961999917,-0.1725680449471725,0.2057712721538444
2015-05-21 13:11:47.765,767,1432177907.247015,-33.88945776972351,151.1930541416176,25.56464,1.45,169.453125,8,10,-9999,1432177907.727548,0.924774169921875,-25.13675689697266,46.81537246704102,191.2312774658203,178.6806945800781,10,8243.753461291668,-0.0173797607421875,-0.130462646484375,-0.84881591796875,8243.737683291667,0.2380210876902679,-0.2146561101825668,-0.009343434368434
2015-05-21 13:11:47.808,768,1432177907.247015,-33.88945776972351,151.1930541416176,25.56464,1.45,169.453125,8,10,-9999,1432177907.806238,1.374053955078125,-23.99996948242188,46.78220367431641,190.9728240966797,178.4222412109375,10,8243.811688291667,0.03997802734375,-0.1126708984375,-1.132476806640625,8243.803937291666,0.07469740751897851,-0.0654005784696209,-0.2750803058392656
