loggingTime,loggingSample,locationTimestamp_since1970,locationLatitude,locationLongitude,locationAltitude,locationSpeed,locationCourse,locationVerticalAccuracy,locationHorizontalAccuracy,locationFloor,locationHeadingTimestamp_since1970,locationHeadingX,locationHeadingY,locationHeadingZ,locationTrueHeading,locationMagneticHeading,locationHeadingAccuracy,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ
2015-05-21 13:10:33.040,1,1432177832.409872,-33.88897052969214,151.1932511163421,13.27283,0.53,306.9140625,8,5,-9999,1432177833.011696,17.60760498046875,-14.79436874389648,72.38043212890625,208.9425964355469,196.3920135498047,26,8169.047915666667,-0.0076446533203125,-0.0253143310546875,-1.0240478515625,8169.016422666667,0.02051006881913624,-0.009800965443709612,-0.02714000835288851
2015-05-21 13:10:33.096,2,1432177832.409872,-33.88897052969214,151.1932511163421,13.27283,0.53,306.9140625,8,5,-9999,1432177833.090489,16.95071411132812,-15.58683395385742,72.214599609375,208.9409790039062,196.3903961181641,26,8169.106146666667,-0.0070037841796875,-0.02490234375,-1.020309448242188,8169.082654666667,0.01805703113906426,-0.01340582029524087,-0.02588539316335218
2015-05-21 13:10:33.154,3,1432177832.409872,-33.88897052969214,151.1932511163421,13.27283,0.53,306.9140625,8,5,-9999,1432177833.129849,16.84698486328125,-15.62129592895508,72.31410217285156,208.9400024414062,196.3894195556641,26,8169.164369666667,-0.0072021484375,-0.0260467529296875,-1.022125244140625,8169.148898666667,0.01563408717931017,-0.01218582619987557,-0.02341318072343162
2015-05-21 13:10:33.212,4,1432177832.409872,-33.88897052969214,151.1932511163421,13.27283,0.53,306.9140625,8,5,-9999,1432177833.208686,17.64215087890625,-15.6557502746582,72.28092956542969,208.9375,196.3869171142578,26,8169.222567666668,-0.007843017578125,-0.0237274169921875,-1.02099609375,8169.215121666667,0.01929833052315019,-0.01580932317903738,-0.02466859486129497
2015-05-21 13:10:33.284,5,1432177832.409872,-33.88897052969214,151.1932511163421,13.27283,0.53,306.9140625,8,5,-9999,1432177833.246485,17.81503295898438,-15.62129592895508,72.645751953125,208.9360198974609,196.3854370117188,26,8169.280794666667,-0.006866455078125,-0.024444580078125,-1.019393920898438,8169.248233666667,0.01807114589284168,-0.01460371015355851,-0.02465847484915267
2015-05-21 13:10:33.328,6,1432177832.409872,-33.88897052969214,151.1932511163421,13.27283,0.53,306.9140625,8,5,-9999,1432177833.32539,17.95330810546875,-15.13891983032227,72.18142700195312,208.9328002929688,196.3822174072266,26,8169.338990666667,-0.0074920654296875,-0.025421142578125,-1.020095825195312,8169.314487666667,0.01807434168614977,-0.01339916239251567,-0.02466033906191573
2015-05-21 13:10:33.387,7,1432177832.409872,-33.88897052969214,151.1932511163421,13.27283,0.53,306.9140625,8,5,-9999,1432177833.364843,17.26181030273438,-15.00109481811523,72.18142700195312,208.9309844970703,196.3804016113281,26,8169.397219666667,-0.0069580078125,-0.026214599609375,-1.021011352539062,8169.380710666667,0.01807753747945787,-0.01219461463147283,-0.02466220327467878
2015-05-21 13:10:33.446,8,1432177833.435958,-33.88897052969214,151.1932511163421,13.47357,0,306.9140625,8,5,-9999,1432177833.403631,17.64212036132812,-14.96664810180664,72.214599609375,208.9289398193359,196.3783569335938,26,8169.455423666667,-0.0071563720703125,-0.0248565673828125,-1.019851684570312,8169.446948666668,0.01682345492213956,-0.01460930279184768,-0.02587154472568377
2015-05-21 13:10:33.504,9,1432177833.435958,-33.88897052969214,151.1932511163421,13.47357,0,306.9140625,8,5,-9999,1432177833.48287,17.78042602539062,-15.31119918823242,71.94927215576172,208.9245758056641,196.3739929199219,26,8169.513658666667,-0.007232666015625,-0.0264892578125,-1.019943237304688,8169.513187666667,0.01686446760292678,-0.0121868914643116,-0.02342516494833698
2015-05-21 13:10:33.561,10,1432177833.435958,-33.88897052969214,151.1932511163421,13.47357,0,306.9140625,8,5,-9999,1432177833.523424,17.53842163085938,-15.20783615112305,71.91610717773438,208.9220581054688,196.3714752197266,26,8169.571870666668,-0.0072479248046875,-0.0254364013671875,-1.020156860351562,8169.546298666667,0.01554753444388259,-0.01221911571350156,-0.02953845123061387
2015-05-21 13:10:33.620,11,1432177833.435958,-33.88897052969214,151.1932511163421,13.47357,0,306.9140625,8,5,-9999,1432177833.602427,17.81497192382812,-15.1389274597168,72.77842712402344,208.9168243408203,196.3662414550781,26,8169.630098666667,-0.0071868896484375,-0.0259857177734375,-1.018890380859375,8169.612542666667,0.01807301010560473,-0.007383081490026672,-0.02589471422716746
2015-05-21 13:10:33.684,12,1432177833.435958,-33.88897052969214,151.1932511163421,13.47357,0,306.9140625,8,5,-9999,1432177833.679923,18.09152221679688,-15.62129592895508,72.38043212890625,208.9112548828125,196.3606719970703,26,8169.688296666667,-0.0077362060546875,-0.0248260498046875,-1.018112182617188,8169.678788666667,0.01799098474403029,-0.01222790414509882,-0.03078747378186103
2015-05-21 13:10:33.736,13,1432177833.435958,-33.88897052969214,151.1932511163421,13.47357,0,306.9140625,8,5,-9999,1432177833.719164,17.88412475585938,-15.48347091674805,72.04877471923828,208.9084014892578,196.3578186035156,26,8169.746523666668,-0.0084381103515625,-0.024932861328125,-1.017837524414062,8169.745029666668,0.02174497661660599,-0.0146135638495918,-0.02591948162530519
2015-05-21 13:10:33.794,14,1432177833.435958,-33.88897052969214,151.1932511163421,13.47357,0,306.9140625,8,5,-9999,1432177833.758474,18.36813354492188,-15.41455459594727,71.98243713378906,208.9054718017578,196.3548889160156,26,8169.804751666667,-0.007171630859375,-0.0256500244140625,-1.01739501953125,8169.778140666667,0.01437361303537566,-0.01700960988233609,-0.02461879374891049
2015-05-21 13:10:33.853,15,1432177833.435958,-33.88897052969214,151.1932511163421,13.47357,0,306.9140625,8,5,-9999,1432177833.837205,17.81497192382812,-14.58762741088867,72.44676208496094,208.8992156982422,196.3486328125,26,8169.862977666668,-0.009490966796875,-0.024993896484375,-1.01678466796875,8169.844371666667,0.01933295161732122,-0.01579600737358699,-0.02221848665842208
2015-05-21 13:10:33.924,16,1432177833.435958,-33.88897052969214,151.1932511163421,13.47357,0,306.9140625,8,5,-9999,1432177833.916619,18.1260986328125,-15.03554916381836,72.214599609375,208.8923645019531,196.3417816162109,26,8169.921175666667,-0.0073699951171875,-0.0256500244140625,-1.016250610351562,8169.910617666667,0.01673690218671198,-0.01464259230547367,-0.03199681523286602
2015-05-21 13:10:33.969,17,1432177833.435958,-33.88897052969214,151.1932511163421,13.47357,0,306.9140625,8,5,-9999,1432177833.955431,17.91867065429688,-15.31119918823242,72.5462646484375,208.8887939453125,196.3382110595703,26,8169.979402666667,-0.0075531005859375,-0.0242767333984375,-1.0152587890625,8169.976840666667,0.01679202962127662,-0.01341807083625523,-0.02832351714131972
2015-05-21 13:10:34.028,18,1432177833.435958,-33.88897052969214,151.1932511163421,13.47357,0,306.9140625,8,5,-9999,1432177833.994813,17.64205932617188,-15.38010787963867,72.74526214599609,208.8852081298828,196.3346252441406,26,8170.037627666668,-0.0092315673828125,-0.02435302734375,-1.015975952148438,8170.009968666667,0.01563408717931017,-0.01218582619987557,-0.02341318072343162
2015-05-21 13:10:34.085,19,1432177833.435958,-33.88897052969214,151.1932511163421,13.47357,0,306.9140625,8,5,-9999,1432177834.073638,17.91867065429688,-15.10445785522461,72.5462646484375,208.8778686523438,196.3272857666016,26,8170.095857666667,-0.0075225830078125,-0.0242462158203125,-1.015945434570312,8170.076205666667,0.0118878184738957,-0.01340715187578591,-0.02705052614026185
2015-05-21 13:10:34.144,20,1432177833.435958,-33.88897052969214,151.1932511163421,13.47357,0,306.9140625,8,5,-9999,1432177834.112985,17.74581909179688,-15.27673721313477,72.31410217285156,208.8739929199219,196.3234100341797,26,8170.154081666667,-0.0079803466796875,-0.02630615234375,-1.01263427734375,8170.142429666667,0.01682345492213956,-0.01460930279184768,-0.02587154472568377
