loggingTime,loggingSample,locationTimestamp_since1970,locationLatitude,locationLongitude,locationAltitude,locationSpeed,locationCourse,locationVerticalAccuracy,locationHorizontalAccuracy,locationFloor,locationHeadingTimestamp_since1970,locationHeadingX,locationHeadingY,locationHeadingZ,locationTrueHeading,locationMagneticHeading,locationHeadingAccuracy,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ
2015-05-21 13:10:50.805,1,1432177850.356696,-33.88897052969214,151.1932511163421,13.85071,0,306.9140625,8,5,-9999,1432177850.80165,7.304962158203125,-18.03312301635742,36.95903015136719,215.5890808105469,203.0384979248047,25,8186.806962125001,0.0009002685546875,0.016448974609375,-0.9961090087890625,8186.806657125,-0.05471198143458787,-0.06588261062692523,0.05944441869165867
2015-05-21 13:10:50.863,2,1432177850.356696,-33.88897052969214,151.1932511163421,13.85071,0,306.9140625,8,5,-9999,1432177850.840494,7.2703857421875,-18.06758499145508,36.4615364074707,215.947265625,203.3966827392578,25,8186.865169125001,0.0337677001953125,-0.0099029541015625,-1.055160522460938,8186.839772125,-0.1534825009951196,-0.1092476616050125,0.04454456502488335
2015-05-21 13:10:50.920,3,1432177850.356696,-33.88897052969214,151.1932511163421,13.85071,0,306.9140625,8,5,-9999,1432177850.919177,7.892608642578125,-17.7230339050293,36.66053771972656,216.6676483154297,204.1170654296875,25,8186.923396125,0.0294036865234375,-0.005035400390625,-1.060195922851562,8186.906025125,0.1379749139675882,-0.2881204741168386,-0.02173459028835468
2015-05-21 13:10:50.979,4,1432177850.356696,-33.88897052969214,151.1932511163421,13.85071,0,306.9140625,8,5,-9999,1432177850.958617,8.0308837890625,-18.06758499145508,36.92586517333984,216.4610137939453,203.9104309082031,25,8186.981617125,0.0027313232421875,-0.023590087890625,-0.996490478515625,8186.972249125,0.1429339862334248,-0.1035282568479583,0.03307166704882199
2015-05-21 13:10:51.047,5,1432177850.356696,-33.88897052969214,151.1932511163421,13.85071,0,306.9140625,8,5,-9999,1432177851.037863,8.75689697265625,-18.44659042358398,36.42837524414062,216.5545501708984,204.0039672851562,25,8187.039845125,0.0110931396484375,0.001617431640625,-1.041458129882812,8187.038484125001,-0.03404132400171984,-0.03470897848700271,0.03591618940913563
2015-05-21 13:10:51.095,6,1432177850.356696,-33.88897052969214,151.1932511163421,13.85071,0,306.9140625,8,5,-9999,1432177851.076965,8.480316162109375,-17.82639694213867,36.49470520019531,216.8119506835938,204.2613677978516,25,8187.098042125001,0.006134033203125,-0.004241943359375,-1.00848388671875,8187.071614125,0.094778973718721,-0.1480749524017137,0.02993286538805461
2015-05-21 13:10:51.153,7,1432177850.356696,-33.88897052969214,151.1932511163421,13.85071,0,306.9140625,8,5,-9999,1432177851.117104,8.8260498046875,-17.96421432495117,36.22937393188477,216.9945068359375,204.4439239501953,25,8187.156271125001,-0.01727294921875,-0.0054779052734375,-1.0091552734375,8187.137837125,-0.005662679425835484,-0.004619785542960455,0.03559394691723605
2015-05-21 13:10:51.211,8,1432177850.356696,-33.88897052969214,151.1932511163421,13.85071,0,306.9140625,8,5,-9999,1432177851.194987,8.964324951171875,-18.44659042358398,36.03038024902344,217.0293579101562,204.4787750244141,25,8187.214498125,-0.0099945068359375,-0.0086517333984375,-0.99566650390625,8187.204075125001,-0.07346782604368891,0.02306350767230422,0.02150955317624298
2015-05-21 13:10:51.284,9,1432177850.356696,-33.88897052969214,151.1932511163421,13.85071,0,306.9140625,8,5,-9999,1432177851.273749,8.653167724609375,-18.27431106567383,35.99721527099609,216.99951171875,204.4489288330078,25,8187.272725125001,0.001739501953125,-0.0076141357421875,-1.060806274414062,8187.270314125,0.4268027236699519,-0.1320592342381952,-0.07624550306064157
2015-05-21 13:10:51.328,10,1432177850.356696,-33.88897052969214,151.1932511163421,13.85071,0,306.9140625,8,5,-9999,1432177851.311286,8.964324951171875,-17.41292953491211,36.42837524414062,217.6225891113281,205.0720062255859,25,8187.330952125,-0.006378173828125,-0.0227508544921875,-1.099533081054688,8187.303433125,0.5512770088074924,-0.2901966745026643,-0.1201005756793034
